,index,source,destination,distance
23171,,Opp Stor JKR (D) Kulaijaya,Opp Sekolah Menengah Foon Yew,24.529068211151454
23172,,Opp Stor JKR (D) Kulaijaya,R&F Mall,24.424473901941703
23173,,Opp Stor JKR (D) Kulaijaya,Sekolah Menengah Foon Yew,24.511755134548476
23174,,Opp Stor JKR (D) Kulaijaya,De' Stulang,24.526760018318154
23175,,Opp Stor JKR (D) Kulaijaya,Opp Istana Pasir Pelangi,23.77706733541513
23176,,Opp Stor JKR (D) Kulaijaya,"The Mall, Mid Valley Southkey",21.690837491833374
23177,,Opp Stor JKR (D) Kulaijaya,aft Jalan Pasir Pelangi,22.629187095199793
23178,,Opp Stor JKR (D) Kulaijaya,Petronas Kiosk @ Taman Bayu Puteri,23.000830128365205
23179,,Opp Stor JKR (D) Kulaijaya,Opp Petronas Kiosk @ Taman Bayu Puteri,23.01482164268295
23180,,Opp Stor JKR (D) Kulaijaya,PPR Sri Stulang,23.123551744731575
23181,,Opp Stor JKR (D) Kulaijaya,BHPetrol Kiosk @ Permas Jaya,25.220072356737532
23182,,Opp Stor JKR (D) Kulaijaya,AEON Permas Jaya,25.693781444599992
23183,,Opp Stor JKR (D) Kulaijaya,Dewan Serbaguna Permas Jaya,25.98894179728143
23184,,Opp Stor JKR (D) Kulaijaya,Mon Glori Apartment,25.65631824053702
23185,,Opp Stor JKR (D) Kulaijaya,Opp Best Ku Motor,24.237319424153185
23186,,Opp Stor JKR (D) Kulaijaya,Opp Kia Motors,23.56530884897776
23187,,Opp Stor JKR (D) Kulaijaya,bef Jalan Masai Baru,23.380603991295974
23188,,Opp Stor JKR (D) Kulaijaya,Lotus Plentong (Tesco Extra),23.73006620842567
23189,,Opp Stor JKR (D) Kulaijaya,aft Jalan Masai Baru,23.34338409628226
23190,,Opp Stor JKR (D) Kulaijaya,Giant Plentong,23.41347513854124
23191,,Opp Stor JKR (D) Kulaijaya,Hse No. 1 Jalan Seroja 22,23.09539086194791
23192,,Opp Stor JKR (D) Kulaijaya,Opp Jalan Keembong 43,22.118088682877996
23193,,Opp Stor JKR (D) Kulaijaya,Jalan Seroja 54,21.352584441191475
23194,,Opp Stor JKR (D) Kulaijaya,Jalan Bakawali 86,21.197553331357735
23195,,Opp Stor JKR (D) Kulaijaya,Opp Pasar Awam Johor Jaya,20.925773558578168
23196,,Opp Stor JKR (D) Kulaijaya,AEON Tebrau City,20.27255275097611
23197,,Opp Stor JKR (D) Kulaijaya,Hospital Sultan Ismail,19.731952763025483
23198,,Opp Stor JKR (D) Kulaijaya,Hospital Sultan Ismail 2,19.820466041193676
23199,,Opp Stor JKR (D) Kulaijaya,Opp Suntoyo Enterprise,21.941804953124016
23200,,Opp Stor JKR (D) Kulaijaya,Kia Motors,23.614594091441596
23201,,Opp Stor JKR (D) Kulaijaya,Best Ku Motor,24.24793594335827
23202,,Opp Stor JKR (D) Kulaijaya,House No. 63 Jalan Permas 1/1,24.383457938159232
23203,,Opp Stor JKR (D) Kulaijaya,Jalan Permas 5/6,25.006592612050948
23204,,Opp Stor JKR (D) Kulaijaya,Sekolah Kebangsaan Taman Permas Jaya 3,25.496378073563786
23205,,Opp Stor JKR (D) Kulaijaya,Pan Vista,25.65653466139028
23206,,Opp Stor JKR (D) Kulaijaya,aft Jalan Permas 8/14,25.990768551304818
23207,,Opp Stor JKR (D) Kulaijaya,Opp BHPetrol Kiosk @ Permas Jaya,25.257903551671262
23208,,Opp Stor JKR (D) Kulaijaya,bef Shell Kiosk @ Permas Jaya,24.647279109652917
23209,,Opp Stor JKR (D) Kulaijaya,Taman Universiti Terminal,10.510143796270764
23210,,Opp Stor JKR (D) Kulaijaya,opp Sekolah Kebangsaan Taman Universiti 4,10.998534495336138
23211,,Opp Stor JKR (D) Kulaijaya,Surau As Syakirin,11.458638338929628
23212,,Opp Stor JKR (D) Kulaijaya,Opp SMK Taman Mutiara Rini,12.059320968912083
23213,,Opp Stor JKR (D) Kulaijaya,Opp Jalan Utama 34,12.471939510764006
23214,,Opp Stor JKR (D) Kulaijaya,KFC (Road side),11522.891649817348
23215,,Opp Stor JKR (D) Kulaijaya,Tesco Lotus (Road side),11522.891649817348
23216,,Opp Stor JKR (D) Kulaijaya,Opp Hutan Bandar MBIP,13.4616476602879
23217,,Opp Stor JKR (D) Kulaijaya,Shop No. 81 Jalan Seri Orkid 17,13.691218043120609
23218,,Opp Stor JKR (D) Kulaijaya,Opp Bahagian Teknologi Pendidikan Negeri Johor,12.955523440275458
23219,,Opp Stor JKR (D) Kulaijaya,Union Inn,13.286587581273247
23220,,Opp Stor JKR (D) Kulaijaya,Shophouses @ Jalan Nakhoda 2,13.108715267797656
23221,,Opp Stor JKR (D) Kulaijaya,bef Terminal TUTA,12.954672519707534
23222,,Opp Stor JKR (D) Kulaijaya,Polilkinik Yap,12.726522259933994
23223,,Opp Stor JKR (D) Kulaijaya,bef Jalan Tun Teja,12.583720111405775
23224,,Opp Stor JKR (D) Kulaijaya,Shophouses @ Jalan Perwira 9,12.23038780945241
23225,,Opp Stor JKR (D) Kulaijaya,Sin Kok Soon Motor (JB) Sdn Bhd,12.030194445119978
23226,,Opp Stor JKR (D) Kulaijaya,aft Jalan Patin,11.433352447311384
23227,,Opp Stor JKR (D) Kulaijaya,SJK(C) Pu Sze,11.23328024686525
23228,,Opp Stor JKR (D) Kulaijaya,aft Shell Kiosk - Skudai,10.798827960620573
23229,,Opp Stor JKR (D) Kulaijaya,Shell Kiosk @ Taman Sri Putri,10.147669658484153
23230,,Opp Stor JKR (D) Kulaijaya,Masjid Abidin,10.196330168919951
23231,,Opp Stor JKR (D) Kulaijaya,Shophouses along Jalan Tembaga Kuning 4,10.025306365287715
23232,,Opp Stor JKR (D) Kulaijaya,Shophouses @ Jalan Suasa 1,9.490591874757554
23233,,Opp Stor JKR (D) Kulaijaya,bef Jalan Hamoni 14,9.902470852450739
23234,,Opp Stor JKR (D) Kulaijaya,Opp Apartment Pasti Asli,10.24249650158483
23235,,Opp Stor JKR (D) Kulaijaya,Opp Surau As Syakirin,11.493355127838683
23236,,Opp Stor JKR (D) Kulaijaya,Sekolah Kebangsaan Taman Universiti 4,10.981431197476265
23237,,Opp Stor JKR (D) Kulaijaya,Jalan Kebudayaan 27 / 24 Intersection,10.832972101487643
23238,,Opp Stor JKR (D) Kulaijaya,Aeon Taman Universiti,10.08717402111385
23239,,Opp Stor JKR (D) Kulaijaya,UTM Fakulti Alam Bina,8.135693905283818
23240,,Opp Stor JKR (D) Kulaijaya,Opp Block D10,7.81774039145071
23241,,Opp Stor JKR (D) Kulaijaya,Opp C.I.C.T.,7.842739021191772
23242,,Opp Stor JKR (D) Kulaijaya,Block P07 - Fakulti Kejuruteraan Elektrik,8.118378208006536
23243,,Opp Stor JKR (D) Kulaijaya,aft Block P19A - Fakulti Kejuruteraan Elektrik,8.35599843141155
23244,,Opp Stor JKR (D) Kulaijaya,UTM Equine Park,8.677505283758341
23245,,Opp Stor JKR (D) Kulaijaya,UTM Rumah Alumni,8.922237984588056
23246,,Opp Stor JKR (D) Kulaijaya,Opp Shell Kiosk @ Taman Sri Putri,10.194269178867433
23247,,Opp Stor JKR (D) Kulaijaya,Skudai Parade,10.5754648162452
23248,,Opp Stor JKR (D) Kulaijaya,Opp SJK (C) Kuo Kuang,12.376672373379469
23249,,Opp Stor JKR (D) Kulaijaya,bef Jalan Kempas Lama,11522.891649817348
23250,,Opp Stor JKR (D) Kulaijaya,bef Paradigm Mall,13.752505629570768
23251,,Opp Stor JKR (D) Kulaijaya,Paradigm Mall,14.346421665170444
23252,,Opp Stor JKR (D) Kulaijaya,Opp Saksama Otomobil,14.70060032232964
23253,,Opp Stor JKR (D) Kulaijaya,Opp Petron Kiosk @ Taman Tampoi Indah,15.134340505204765
23254,,Opp Stor JKR (D) Kulaijaya,Kompleks Pekan Rabu Johor Bahru,16.251471277334467
23255,,Opp Stor JKR (D) Kulaijaya,Giant Tampoi,16.590811643339848
23256,,Opp Stor JKR (D) Kulaijaya,aft Lorong Betik,16.929710141745208
23257,,Opp Stor JKR (D) Kulaijaya,Batu 5 Johor Street Market,17.135688993608643
23258,,Opp Stor JKR (D) Kulaijaya,Plaza Angsana,17.40204925583223
23259,,Opp Stor JKR (D) Kulaijaya,Klinik Utama @ Jalan Padi 1,18.189553318008276
23260,,Opp Stor JKR (D) Kulaijaya,Opp Amitabha Centre,19.11062524300875
23261,,Opp Stor JKR (D) Kulaijaya,Opp Shell Kiosk @ Jalan Tun Abdul Razak,19.149823326853564
23262,,Opp Stor JKR (D) Kulaijaya,aft Shell Kiosk @ Jalan Tun Abdul Razak,19.17386313188144
23263,,Opp Stor JKR (D) Kulaijaya,Amitabha Centre,19.137247942673444
23264,,Opp Stor JKR (D) Kulaijaya,CIMB Bank,18.272365768672582
23265,,Opp Stor JKR (D) Kulaijaya,Klinik Kesihatan Tampoi,17.63311137776182
23266,,Opp Stor JKR (D) Kulaijaya,bef Shell Kiosk @ Kampung Pasir,17.632017516754967
23267,,Opp Stor JKR (D) Kulaijaya,SK Kampung Pasir,16.53878403341802
23268,,Opp Stor JKR (D) Kulaijaya,Opp Pulai View Condo,16.21667800767228
23269,,Opp Stor JKR (D) Kulaijaya,bef KIP Mart,15.193839610445862
23270,,Opp Stor JKR (D) Kulaijaya,Opp Paradigm Mall,14.117691343161768
23271,,Opp Stor JKR (D) Kulaijaya,bef McDonald's,13.226461881663472
23272,,Opp Stor JKR (D) Kulaijaya,SJK (C) Kuo Kuang,12.373854780886086
23273,,Opp Stor JKR (D) Kulaijaya,aft Jalan Sri Skudai,9.638172435666066
23274,,Opp Stor JKR (D) Kulaijaya,bef UTM Main Gate,8.482058556726654
23275,,Opp Stor JKR (D) Kulaijaya,UTM Main Gate (Exit),8.48801860237167
23276,,Opp Stor JKR (D) Kulaijaya,Opp AEON Taman Universiti,10.138088975446053
23277,,Opp Stor JKR (D) Kulaijaya,Kulai Terminal,5.067463213184682
23278,,Opp Stor JKR (D) Kulaijaya,Kulai Centre Point,4.570219650633418
23279,,Opp Stor JKR (D) Kulaijaya,Opp SBS Enterprises (M) Sdn Bhd,3.5393316453315093
23280,,Opp Stor JKR (D) Kulaijaya,Opp Public Bank @ Jalan Susur Kulai 2,3.1551675406427004
23281,,Opp Stor JKR (D) Kulaijaya,Opp Pertubuhan Peladang Kawasan Kulai,2.329085823924296
23282,,Opp Stor JKR (D) Kulaijaya,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,1.239701001773627
23283,,Opp Stor JKR (D) Kulaijaya,Opp Jalan Cermai,0.5134761962623433
23284,,Opp Stor JKR (D) Kulaijaya,Opp Wang Loo Motor Sdn Bhd,0.7028402938659479
23285,,Opp Stor JKR (D) Kulaijaya,Opp Pejabat Lembaga Lebuhraya Malaysia,1.988317440901965
23286,,Opp Stor JKR (D) Kulaijaya,Medan Selera Senai,3.7481971147838724
23287,,Opp Stor JKR (D) Kulaijaya,Opp Sekolah Kebangsaan Senai,4.249007286122821
23288,,Opp Stor JKR (D) Kulaijaya,Opp BHPetrol Kiosk @ Taman Aman,4.9385668630802435
23289,,Opp Stor JKR (D) Kulaijaya,aft Lebuhraya Utara-Selatan,7.533222916661251
23290,,Opp Stor JKR (D) Kulaijaya,aft Tenaga Nasional Bhd Substation,9.204764107817725
23291,,Opp Stor JKR (D) Kulaijaya,bef BHPetrol Kiosk @ Taman Aman,4.963305026322581
23292,,Opp Stor JKR (D) Kulaijaya,bef Sekolah Kebangsaan Senai,4.332789788965891
23293,,Opp Stor JKR (D) Kulaijaya,Opp Medan Selera Senai,3.8448741349962487
23294,,Opp Stor JKR (D) Kulaijaya,Masjid Jamek Pekan Senai,3.395221128856113
23295,,Opp Stor JKR (D) Kulaijaya,Opp Deway Motor Trading,2.6726142687001393
23296,,Opp Stor JKR (D) Kulaijaya,Pejabat Lembaga Lebuhraya Malaysia,1.9064541196147657
23297,,Opp Stor JKR (D) Kulaijaya,aft Jalan Kelah,0.5404605988936924
23298,,Opp Stor JKR (D) Kulaijaya,Stor JKR (D) Kulaijaya,0.03996994904849382
23299,,Opp Stor JKR (D) Kulaijaya,TJ Mart,0.13649316672850031
23300,,Opp Stor JKR (D) Kulaijaya,aft Jalan Cermai 7,0.46254889870741395
23301,,Opp Stor JKR (D) Kulaijaya,bef Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,1.2176431195793165
23302,,Opp Stor JKR (D) Kulaijaya,SMK Kulai Besar,2.420664005939882
23303,,Opp Stor JKR (D) Kulaijaya,aft Persiaran Indahpura 4,2.7467363132294884
23304,,Opp Stor JKR (D) Kulaijaya,Persatuan Hokkien Kulai,3.2423736419514704
23305,,Opp Stor JKR (D) Kulaijaya,SBS Enterprises (M) Sdn Bhd,3.5683511605385414
23306,,Opp Stor JKR (D) Kulaijaya,Opp Arked Kulai,4.494455211203315
23307,,Opp Stor JKR (D) Kulaijaya,Econsave Senai,3.5224934495389513
23308,,Opp Stor JKR (D) Kulaijaya,Opp Pusat Hemodialisis Rotary Kulai,3.566809704342193
23309,,Opp Stor JKR (D) Kulaijaya,Opp Taman Bintang,3.4585004439854306
23310,,Opp Stor JKR (D) Kulaijaya,Kawasan Perindustrian Senai 3,2.6489677031654817
23311,,Opp Stor JKR (D) Kulaijaya,Senai Airport Terminal,3.6529470446313295
23312,,Opp Stor JKR (D) Kulaijaya,NSTP Senai,2.6510833459483916
23313,,Opp Stor JKR (D) Kulaijaya,Taman Bintang,3.41913265782781
23314,,Opp Stor JKR (D) Kulaijaya,Taman Mewah,3.6945120412429135
23315,,Opp Stor JKR (D) Kulaijaya,bef Econsave @ Senai,3.6534607143429563
23316,,Opp Wang Loo Motor Sdn Bhd,Larkin Terminal,18.816051483179717
23317,,Opp Wang Loo Motor Sdn Bhd,Pejabat Daerah Tanah Johor Bahru,19.02521426523306
23318,,Opp Wang Loo Motor Sdn Bhd,RTM Jabatan Penyiaran Negeri Johor,19.82468956786779
23319,,Opp Wang Loo Motor Sdn Bhd,Opp Masjid Kolam Ayer,20.875445997555556
23320,,Opp Wang Loo Motor Sdn Bhd,Opp Jabatan Pendidikan Johor,21.003765666830343
23321,,Opp Wang Loo Motor Sdn Bhd,Maktab Sultan Abu Bakar (English College,21.628924340309634
23322,,Opp Wang Loo Motor Sdn Bhd,Hospital Sultanah Aminah,22.531853810561532
23323,,Opp Wang Loo Motor Sdn Bhd,Johor Islamic Complex,22.77027093343711
23324,,Opp Wang Loo Motor Sdn Bhd,Bangunan Sultan Ibrahim,23.294267793935393
23325,,Opp Wang Loo Motor Sdn Bhd,Wisma Persekutuan,22.909959876543187
23326,,Opp Wang Loo Motor Sdn Bhd,Majlis Bandaraya Johor Bahru,23.65006782389081
23327,,Opp Wang Loo Motor Sdn Bhd,JB Sentral Terminal,23.151591339449688
23328,,Opp Wang Loo Motor Sdn Bhd,Menara MSC Cyberport,23.746603787033617
23329,,Opp Wang Loo Motor Sdn Bhd,Opp Sekolah Kebangsaan Perempuan Jalan Yahya Awal,21.25267357432647
23330,,Opp Wang Loo Motor Sdn Bhd,Petronas Kiosk @ Jalan Yahya Awal,20.966487254163088
23331,,Opp Wang Loo Motor Sdn Bhd,Opp SJK (T) Jalan Yahya Awal,20.63762456007259
23332,,Opp Wang Loo Motor Sdn Bhd,aft Jalan Tasek Utara,20.421987016592908
23333,,Opp Wang Loo Motor Sdn Bhd,Opp Yayasan Bandaraya Johor Bahru,20.25309984247298
23334,,Opp Wang Loo Motor Sdn Bhd,Hub PPR Sri Stulang,22.296095772358516
23335,,Opp Wang Loo Motor Sdn Bhd,bef Jalan Sultanah Aminah,22.336692700829452
23336,,Opp Wang Loo Motor Sdn Bhd,Shell Kiosk @ Jalan Pasir Pelangi,22.47960624510436
23337,,Opp Wang Loo Motor Sdn Bhd,Stulang Walk,23.391501892764676
23338,,Opp Wang Loo Motor Sdn Bhd,Block 18,23.651365702169763
23339,,Opp Wang Loo Motor Sdn Bhd,Opp De' Stulang,23.830772141085443
23340,,Opp Wang Loo Motor Sdn Bhd,Opp Sekolah Menengah Foon Yew,23.82918785980499
23341,,Opp Wang Loo Motor Sdn Bhd,R&F Mall,23.729010413189005
23342,,Opp Wang Loo Motor Sdn Bhd,Sekolah Menengah Foon Yew,23.811679504965408
23343,,Opp Wang Loo Motor Sdn Bhd,De' Stulang,23.82588521077591
23344,,Opp Wang Loo Motor Sdn Bhd,Opp Istana Pasir Pelangi,23.07512128041734
23345,,Opp Wang Loo Motor Sdn Bhd,"The Mall, Mid Valley Southkey",20.98807771618747
23346,,Opp Wang Loo Motor Sdn Bhd,aft Jalan Pasir Pelangi,21.92655201256861
23347,,Opp Wang Loo Motor Sdn Bhd,Petronas Kiosk @ Taman Bayu Puteri,22.298715024947615
23348,,Opp Wang Loo Motor Sdn Bhd,Opp Petronas Kiosk @ Taman Bayu Puteri,22.31266084103174
23349,,Opp Wang Loo Motor Sdn Bhd,PPR Sri Stulang,22.42120054655347
23350,,Opp Wang Loo Motor Sdn Bhd,BHPetrol Kiosk @ Permas Jaya,24.52102301157013
23351,,Opp Wang Loo Motor Sdn Bhd,AEON Permas Jaya,24.996742506828838
23352,,Opp Wang Loo Motor Sdn Bhd,Dewan Serbaguna Permas Jaya,25.293552770163796
23353,,Opp Wang Loo Motor Sdn Bhd,Mon Glori Apartment,24.96130965142411
23354,,Opp Wang Loo Motor Sdn Bhd,Opp Best Ku Motor,23.552199221358844
23355,,Opp Wang Loo Motor Sdn Bhd,Opp Kia Motors,22.88211263762513
23356,,Opp Wang Loo Motor Sdn Bhd,bef Jalan Masai Baru,22.6940926627023
23357,,Opp Wang Loo Motor Sdn Bhd,Lotus Plentong (Tesco Extra),23.042783870103555
23358,,Opp Wang Loo Motor Sdn Bhd,aft Jalan Masai Baru,22.656711867263592
23359,,Opp Wang Loo Motor Sdn Bhd,Giant Plentong,22.731114241307264
23360,,Opp Wang Loo Motor Sdn Bhd,Hse No. 1 Jalan Seroja 22,22.414703358070547
23361,,Opp Wang Loo Motor Sdn Bhd,Opp Jalan Keembong 43,21.43539637599173
23362,,Opp Wang Loo Motor Sdn Bhd,Jalan Seroja 54,20.670207598294628
23363,,Opp Wang Loo Motor Sdn Bhd,Jalan Bakawali 86,20.515814856918904
23364,,Opp Wang Loo Motor Sdn Bhd,Opp Pasar Awam Johor Jaya,20.249282930973923
23365,,Opp Wang Loo Motor Sdn Bhd,AEON Tebrau City,19.60181880035552
23366,,Opp Wang Loo Motor Sdn Bhd,Hospital Sultan Ismail,19.056282916517393
23367,,Opp Wang Loo Motor Sdn Bhd,Hospital Sultan Ismail 2,19.140618534021403
23368,,Opp Wang Loo Motor Sdn Bhd,Opp Suntoyo Enterprise,21.25912610956757
23369,,Opp Wang Loo Motor Sdn Bhd,Kia Motors,22.93146812839803
23370,,Opp Wang Loo Motor Sdn Bhd,Best Ku Motor,23.56298687261405
23371,,Opp Wang Loo Motor Sdn Bhd,House No. 63 Jalan Permas 1/1,23.693893466580306
23372,,Opp Wang Loo Motor Sdn Bhd,Jalan Permas 5/6,24.311777392934854
23373,,Opp Wang Loo Motor Sdn Bhd,Sekolah Kebangsaan Taman Permas Jaya 3,24.80093638531152
23374,,Opp Wang Loo Motor Sdn Bhd,Pan Vista,24.961525787256623
23375,,Opp Wang Loo Motor Sdn Bhd,aft Jalan Permas 8/14,25.29675905353491
23376,,Opp Wang Loo Motor Sdn Bhd,Opp BHPetrol Kiosk @ Permas Jaya,24.55880986693411
23377,,Opp Wang Loo Motor Sdn Bhd,bef Shell Kiosk @ Permas Jaya,23.946410296170118
23378,,Opp Wang Loo Motor Sdn Bhd,Taman Universiti Terminal,10.065872620614186
23379,,Opp Wang Loo Motor Sdn Bhd,opp Sekolah Kebangsaan Taman Universiti 4,10.561453084862542
23380,,Opp Wang Loo Motor Sdn Bhd,Surau As Syakirin,11.008276203113793
23381,,Opp Wang Loo Motor Sdn Bhd,Opp SMK Taman Mutiara Rini,11.577645566296043
23382,,Opp Wang Loo Motor Sdn Bhd,Opp Jalan Utama 34,11.976010422575845
23383,,Opp Wang Loo Motor Sdn Bhd,KFC (Road side),11523.403928470443
23384,,Opp Wang Loo Motor Sdn Bhd,Tesco Lotus (Road side),11523.403928470443
23385,,Opp Wang Loo Motor Sdn Bhd,Opp Hutan Bandar MBIP,12.98187433674211
23386,,Opp Wang Loo Motor Sdn Bhd,Shop No. 81 Jalan Seri Orkid 17,13.18034748887075
23387,,Opp Wang Loo Motor Sdn Bhd,Opp Bahagian Teknologi Pendidikan Negeri Johor,12.414476082552804
23388,,Opp Wang Loo Motor Sdn Bhd,Union Inn,12.716964200767428
23389,,Opp Wang Loo Motor Sdn Bhd,Shophouses @ Jalan Nakhoda 2,12.531110745134791
23390,,Opp Wang Loo Motor Sdn Bhd,bef Terminal TUTA,12.369908483619298
23391,,Opp Wang Loo Motor Sdn Bhd,Polilkinik Yap,12.131231931515476
23392,,Opp Wang Loo Motor Sdn Bhd,bef Jalan Tun Teja,11.981651235829087
23393,,Opp Wang Loo Motor Sdn Bhd,Shophouses @ Jalan Perwira 9,11.625800257776245
23394,,Opp Wang Loo Motor Sdn Bhd,Sin Kok Soon Motor (JB) Sdn Bhd,11.42267333679347
23395,,Opp Wang Loo Motor Sdn Bhd,aft Jalan Patin,10.822188153479036
23396,,Opp Wang Loo Motor Sdn Bhd,SJK(C) Pu Sze,10.625058315120262
23397,,Opp Wang Loo Motor Sdn Bhd,aft Shell Kiosk - Skudai,10.197892886362327
23398,,Opp Wang Loo Motor Sdn Bhd,Shell Kiosk @ Taman Sri Putri,9.554100691111458
23399,,Opp Wang Loo Motor Sdn Bhd,Masjid Abidin,9.632700250758468
23400,,Opp Wang Loo Motor Sdn Bhd,Shophouses along Jalan Tembaga Kuning 4,9.451466298882282
23401,,Opp Wang Loo Motor Sdn Bhd,Shophouses @ Jalan Suasa 1,8.916715612016253
23402,,Opp Wang Loo Motor Sdn Bhd,bef Jalan Hamoni 14,9.37199776665771
23403,,Opp Wang Loo Motor Sdn Bhd,Opp Apartment Pasti Asli,9.72792322346748
23404,,Opp Wang Loo Motor Sdn Bhd,Opp Surau As Syakirin,11.042425575134132
23405,,Opp Wang Loo Motor Sdn Bhd,Sekolah Kebangsaan Taman Universiti 4,10.544493115297298
23406,,Opp Wang Loo Motor Sdn Bhd,Jalan Kebudayaan 27 / 24 Intersection,10.39058581648344
23407,,Opp Wang Loo Motor Sdn Bhd,Aeon Taman Universiti,9.638696004565835
23408,,Opp Wang Loo Motor Sdn Bhd,UTM Fakulti Alam Bina,7.658465144157809
23409,,Opp Wang Loo Motor Sdn Bhd,Opp Block D10,7.328339525852367
23410,,Opp Wang Loo Motor Sdn Bhd,Opp C.I.C.T.,7.333781480543841
23411,,Opp Wang Loo Motor Sdn Bhd,Block P07 - Fakulti Kejuruteraan Elektrik,7.593365606200415
23412,,Opp Wang Loo Motor Sdn Bhd,aft Block P19A - Fakulti Kejuruteraan Elektrik,7.841423578425227
23413,,Opp Wang Loo Motor Sdn Bhd,UTM Equine Park,8.1590230394808
23414,,Opp Wang Loo Motor Sdn Bhd,UTM Rumah Alumni,8.39436405963686
23415,,Opp Wang Loo Motor Sdn Bhd,Opp Shell Kiosk @ Taman Sri Putri,9.598928626525234
23416,,Opp Wang Loo Motor Sdn Bhd,Skudai Parade,9.97630663262693
23417,,Opp Wang Loo Motor Sdn Bhd,Opp SJK (C) Kuo Kuang,11.753185219766758
23418,,Opp Wang Loo Motor Sdn Bhd,bef Jalan Kempas Lama,11523.403928470443
23419,,Opp Wang Loo Motor Sdn Bhd,bef Paradigm Mall,13.109844089128407
23420,,Opp Wang Loo Motor Sdn Bhd,Paradigm Mall,13.701023316543262
23421,,Opp Wang Loo Motor Sdn Bhd,Opp Saksama Otomobil,14.05384587391509
23422,,Opp Wang Loo Motor Sdn Bhd,Opp Petron Kiosk @ Taman Tampoi Indah,14.486065570966238
23423,,Opp Wang Loo Motor Sdn Bhd,Kompleks Pekan Rabu Johor Bahru,15.597760910929095
23424,,Opp Wang Loo Motor Sdn Bhd,Giant Tampoi,15.934041558513199
23425,,Opp Wang Loo Motor Sdn Bhd,aft Lorong Betik,16.26995450395901
23426,,Opp Wang Loo Motor Sdn Bhd,Batu 5 Johor Street Market,16.474301088353688
23427,,Opp Wang Loo Motor Sdn Bhd,Plaza Angsana,16.738706723888885
23428,,Opp Wang Loo Motor Sdn Bhd,Klinik Utama @ Jalan Padi 1,17.521103121327023
23429,,Opp Wang Loo Motor Sdn Bhd,Opp Amitabha Centre,18.43095481606664
23430,,Opp Wang Loo Motor Sdn Bhd,Opp Shell Kiosk @ Jalan Tun Abdul Razak,18.466456004838147
23431,,Opp Wang Loo Motor Sdn Bhd,aft Shell Kiosk @ Jalan Tun Abdul Razak,18.49067760845809
23432,,Opp Wang Loo Motor Sdn Bhd,Amitabha Centre,18.457844303211726
23433,,Opp Wang Loo Motor Sdn Bhd,CIMB Bank,17.60410675846913
23434,,Opp Wang Loo Motor Sdn Bhd,Klinik Kesihatan Tampoi,16.969106399913972
23435,,Opp Wang Loo Motor Sdn Bhd,bef Shell Kiosk @ Kampung Pasir,16.968031905193286
23436,,Opp Wang Loo Motor Sdn Bhd,SK Kampung Pasir,15.883222855978028
23437,,Opp Wang Loo Motor Sdn Bhd,Opp Pulai View Condo,15.564066897491974
23438,,Opp Wang Loo Motor Sdn Bhd,bef KIP Mart,14.5463291743097
23439,,Opp Wang Loo Motor Sdn Bhd,Opp Paradigm Mall,13.474060164029883
23440,,Opp Wang Loo Motor Sdn Bhd,bef McDonald's,12.587291498777718
23441,,Opp Wang Loo Motor Sdn Bhd,SJK (C) Kuo Kuang,11.751967296642603
23442,,Opp Wang Loo Motor Sdn Bhd,aft Jalan Sri Skudai,9.054374151164803
23443,,Opp Wang Loo Motor Sdn Bhd,bef UTM Main Gate,7.982474447116605
23444,,Opp Wang Loo Motor Sdn Bhd,UTM Main Gate (Exit),7.993243695862016
23445,,Opp Wang Loo Motor Sdn Bhd,Opp AEON Taman Universiti,9.689316339262664
23446,,Opp Wang Loo Motor Sdn Bhd,Kulai Terminal,5.769465829172843
23447,,Opp Wang Loo Motor Sdn Bhd,Kulai Centre Point,5.273059938500387
23448,,Opp Wang Loo Motor Sdn Bhd,Opp SBS Enterprises (M) Sdn Bhd,4.24183670350757
23449,,Opp Wang Loo Motor Sdn Bhd,Opp Public Bank @ Jalan Susur Kulai 2,3.8562748151859108
23450,,Opp Wang Loo Motor Sdn Bhd,Opp Pertubuhan Peladang Kawasan Kulai,3.02688395384163
